id,filerId,filingId,filerName,filingDate,departmentName,positionName,offices,periodStart,periodEnd,parcelOrAddress,city,fairMarketValueScheduleB,fairMarketValueScheduleBAsRange,dateAcquired,dateDisposed,grossIncomeReceived,grossIncomeReceivedAsRange,incomeSources,natureOfInterest,natureOfInterest_LeaseYearsRemaining,natureOfInterest_OtherDescription,loan_nameOfLender,loan_address,loan_city,loan_state,loan_zip,loan_businessActivity,loan_highestBalance,loan_highestBalanceAsRange,loan_interestRate,loan_term,loan_guarantor
dd1cd702fdf84992882b9d069225d5a9,SFO-156784,202538859,"Hirsch, Elizabeth",03/04/2022 05:29:34 PM,Public Works Department of,Building Design and Construction (BDC)--Landscape Architect,Building Design and Construction (BDC)--Landscape Architect - Public Works Department of,01/01/2021,12/31/2021,544 -548 Union St,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED]|[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
981aeb5187d54f148e0785004f565f15,SFO-160758,202536234,"Grant, Jennifer",03/04/2022 03:22:29 PM,Human Services Agency,Office of Contracts Management Supervisor,Office of Contracts Management Supervisor - Human Services Agency,01/01/2021,12/31/2021,1570 Grove St,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
3cc17f8f19764ee4bf462119b25a601e,SFO-157980,202535850,"Veit, Julia",03/04/2022 03:11:43 PM,City Attorney Office of the,"Attorneys, Airport","Attorneys, Airport - City Attorney Office of the",01/01/2021,12/31/2021,19 Palm Ave.,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED]|[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
68dbaec594eb4c9dbafe5128a55594e6,SFO-157980,202535850,"Veit, Julia",03/04/2022 03:11:43 PM,City Attorney Office of the,"Attorneys, Airport","Attorneys, Airport - City Attorney Office of the",01/01/2021,12/31/2021,"2501 Harrison St., #11",San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
5c14440485aa438b86a0c1b6ce48cd0e,SFO-156939,202524570,"Kempner, Trevor",03/04/2022 10:25:46 AM,District Attorney Office of the,All Attorneys,All Attorneys - District Attorney Office of the,01/01/2021,12/31/2021,605 Waller St,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
1b6e49966128497e970e7ea240150fd2,SFO-156573,202523167,"Fong, Lynn",03/04/2022 09:56:38 AM,Public Utilities Commission,Water Enterprise--Engineer/Architect Principal,Water Enterprise--Engineer/Architect Principal - Public Utilities Commission,01/01/2021,12/31/2021,1489 Webster Street,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Other,,Partnership,,,,,,,0,Unset,,,
be16d58c7d7f415ba18db07e8911df69,SFO-157731,202521032,"Santullo, Jean",03/04/2022 09:06:33 AM,Municipal Transportation Agency,Municipal Transportation Agency--Manager II,Municipal Transportation Agency--Manager II - Municipal Transportation Agency,01/01/2021,12/31/2021,1901/1006,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
c87824cb3d054bf1940f5a50d9df0268,SFO-159545,202507072,"Yeung, Danny",03/03/2022 05:57:03 PM,Municipal Transportation Agency,Municipal Transportation Agency--Principal Administrative Analyst,Municipal Transportation Agency--Principal Administrative Analyst - Municipal Transportation Agency,01/01/2021,12/31/2021,637 South Van Ness Ave,San Francisco,100000,"$100,001 - $1,000,000",12/22/2021,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
e6fa570b563043c68b91a63807faa108,SFO-156383,202503622,"Cownan, Peter",03/03/2022 04:17:03 PM,City Attorney Office of the,"Chief Attorney, Labor",Deputy City Attorney (Labor Team) - City Attorney Office of the,01/01/2021,12/31/2021,2171 16th Ave,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Other,,Potential beneficiary interest,,,,,,,0,Unset,,,
49ffa98913ee484797b006639b1d50fb,SFO-159000,202483679,"Mason, Kamille",03/03/2022 09:21:37 AM,Public Utilities Commission,Infrastructure Bureau--Senior Administrative Analyst,Infrastructure Bureau--Senior Administrative Analyst - Public Utilities Commission,01/01/2021,12/31/2021,1491 Innes Ave,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
ba572624370a412da59874e2c7dd6cfc,SFO-158162,202478510,"Yu, May",03/03/2022 08:08:21 AM,Building Inspection Department of,Principal Clerk,Principal Clerk - Building Inspection Department of,01/01/2021,12/31/2021,"508 Hudson Av.
This is my primary address.",San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
f645941d4cfe4132832ccdcbcf344b75,SFO-156359,202467253,"Conger, James",03/02/2022 03:35:08 PM,District Attorney Office of the,All Attorneys,All Attorneys - District Attorney Office of the,01/01/2021,12/31/2021,1558 Grove Street,San Francisco,1000000,"Over $1,000,000",,,250,$0 - $499,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
5827b6d770ec4d40afa8ec9e1d11e4ba,SFO-156359,202467253,"Conger, James",03/02/2022 03:35:08 PM,District Attorney Office of the,All Attorneys,All Attorneys - District Attorney Office of the,01/01/2021,12/31/2021,2400 the strand ,Hermosa Beach,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
1ce6c333cf1b40dc9b62a7aadaa6a266,SFO-1063,202460981,"Mendoza, Louisa",03/02/2022 01:53:36 PM,Assessment Appeals Board,Member,Member - Assessment Appeals Board,01/01/2021,12/31/2021,88 Orsi Circle ,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
f3912745ddf540dd8c86e1518e82b584,SFO-1063,202460981,"Mendoza, Louisa",03/02/2022 01:53:36 PM,Assessment Appeals Board,Member,Member - Assessment Appeals Board,01/01/2021,12/31/2021,139 Valmar St.,San Francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
1919d8f6ce5d4e86acbfc8a4452aa690,SFO-158090,202455785,"Wong, Harry",03/02/2022 12:18:12 PM,Mayor Office of the,Mayor's Office of Housing and Community Development--Mayoral Staff,9775-Sr Community Dev Spec 2 - Construction Representative - Mayor Office of Housing and Community Development,01/01/2021,12/31/2021,349A 10TH AVENUE,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
b64a4c23d7ad401db51b579d11956a04,SFO-157741,202452013,"Schlecht, Matthew",03/02/2022 11:09:01 AM,Building Inspection Department of,Electrical Inspector,Electrical Inspector - Building Inspection Department of,01/01/2021,12/31/2021,17194 EHLE ST,CASTRO VALLEY,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
a0a3bc525af0451087f435141fcf8643,SFO-160727,202446203,"Tran, Michael",03/02/2022 09:49:17 AM,Public Utilities Commission,Infrastructure Bureau--Project Manager 2,Infrastructure Bureau--Project Manager 2 - Public Utilities Commission,01/01/2021,12/31/2021,638 Stoneyford Drive,Daly City,1000000,"Over $1,000,000",,,1000,"$1,001 - $10,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
132ba176438f4a78beb9dce11470dfa4,SFO-160727,202446203,"Tran, Michael",03/02/2022 09:49:17 AM,Public Utilities Commission,Infrastructure Bureau--Project Manager 2,Infrastructure Bureau--Project Manager 2 - Public Utilities Commission,01/01/2021,12/31/2021,1837 21st Ave,San Francisco,1000000,"Over $1,000,000",07/09/2021,,250,$0 - $499,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
af471210b63447cab2d4370ad54e0665,SFO-156856,202444995,"Irwin, Mary",03/02/2022 09:35:39 AM,Emergency Management Department of,UASI Regional Grants Manager,UASI Regional Grants Manager - Emergency Management Department of,01/01/2021,12/31/2021,139 Lakeshore Drive,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
8d33e5772a664503a54aa4862aeb8fc5,SFO-157295,202435382,"Matyjas, Mark",03/01/2022 08:16:35 PM,Public Utilities Commission,"Public Utilities Commission, Boards and Administration--Senior Industrial Hygien","Public Utilities Commission, Boards and Administration--Senior Industrial Hygienist - Public Utilities Commission",01/01/2021,12/31/2021,2339 21st Avenue,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
17bb7c21e1974fe9a4022d32056a9825,SFO-157295,202435382,"Matyjas, Mark",03/01/2022 08:16:35 PM,Public Utilities Commission,"Public Utilities Commission, Boards and Administration--Senior Industrial Hygien","Public Utilities Commission, Boards and Administration--Senior Industrial Hygienist - Public Utilities Commission",01/01/2021,12/31/2021,2341 21st Avenue,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
7ea08ad853864856a65ac15d0d5256fc,SFO-160350,202433118,"Ko, Tina",03/01/2022 05:10:12 PM,Airport,"Manager, Grant","Manager, Grant - Airport",01/01/2021,12/31/2021,1934/017,San Fancisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
8c45646e3c3f48c3ba6a03c777b94bee,SFO-151503,202431095,"Beltran, June",03/01/2022 04:15:03 PM,"Arts Commission,Arts Commission,Arts Commission","Commissioners,Director,Commissioner",Commissioner - Arts Commission,01/01/2021,12/31/2021,531 UTAH STREET,SAN FRANCISCO,1000000,"Over $1,000,000",08/03/2021,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
e76255d7d14242269b566dce115ef2ea,SFO-160818,202426020,"Chow, Christopher",03/01/2022 02:21:05 PM,Retirement System,Director,"Director, Retirement System - Retirement System",01/01/2021,12/31/2021,3750-628,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
dc4c3722bddd47d089800e2caa7fc1df,SFO-155476,202403072,"Huie, Cynthia",02/28/2022 09:15:12 PM,Small Business Commission,Commissioner,Commissioner - Small Business Commission,01/01/2021,12/31/2021,213-219 CLEMENT STREET,SAN FRANCISCO,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED]|[REDACTED]|[REDACTED]|[REDACTED]|[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
5d19568131054888a5a3651a61edfbee,SFO-160820,202390363,"Chan, Eric",02/28/2022 12:02:34 PM,Assessor-Recorder,Principal Administrative Analyst,Principal Administrative Analyst - Assessor-Recorder,01/01/2021,12/31/2021,"249 Coleridge St, San Francisco, CA 94110
APN: 5643 038",San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
d8744ad2dac941549342c2bcf4570322,SFO-153025,202390184,"Mandelman, Rafael",02/28/2022 11:58:07 AM,"Community College District,Health Service System Board,Board of Supervisors,Workforce Investment Board","Member of the Board of Trustees,Member,Supervisor,Commissioner",Commissioner - Workforce Investment Board Supervisor - Board of Supervisors Commissioner -  Executive Board Member -  Alternate Commissioner -  Member - ,01/01/2021,12/31/2021,"1370 Valencia Street, #4",San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
584c7bbc192d44f28fc86c3cf2959b14,SFO-1530,202376536,"Brown, Aimee",02/27/2022 01:28:53 PM,"Revenue Bond Oversight Committee,Treasury Oversight Committee","Member (Chair),Member",Member - Treasury Oversight Committee,01/01/2021,12/31/2021,2624 Laguna Street,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,Eric J. Brown,[REDACTED],San Francisco,CA,94123,Research Doctor,100000,"Over $100,000",4,,
41a3ad9d39d446b69b9140fc65550134,SFO-1789,202373780,"Riley, Irene",02/25/2022 07:18:29 PM,"Small Business Commission,Human Rights Commission","Commissioner,Commissioner",Commissioner - Human Rights Commission Community Member - ,01/01/2021,12/31/2021,1227 38th Ave,San Francisco,1000000,"Over $1,000,000",,,250,$0 - $499,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
cff80f77fa244532ad294d94b10d9310,SFO-153964,202373416,"Cheung, Lawrence",02/25/2022 05:28:47 PM,Health Authority,Commissioner,Commissioner - Health Authority,01/01/2021,12/31/2021,155 25th Ave,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,Wells Fargo Home Mortgage,[REDACTED],Los Angeles,CA,90051,,100000,"Over $100,000",3.625,30,
88b84deed6de4e6fa812ecf5feb2acbc,SFO-156288,202355079,"Cheung, Wai-Fong",02/24/2022 06:30:03 PM,Building Inspection Department of,Permit Technician III,Permit Technician III - Building Inspection Department of,01/01/2021,12/31/2021,5943/010,San Francisco,1000000,"Over $1,000,000",,,1000,"$1,001 - $10,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
4b834455383b4895b06b569aadc64771,SFO-156288,202355079,"Cheung, Wai-Fong",02/24/2022 06:30:03 PM,Building Inspection Department of,Permit Technician III,Permit Technician III - Building Inspection Department of,01/01/2021,12/31/2021,5943/010,San Francisco,1000000,"Over $1,000,000",08/20/1999,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
92f022d7eb9d4cedabffe71947b3aa4a,SFO-156288,202355079,"Cheung, Wai-Fong",02/24/2022 06:30:03 PM,Building Inspection Department of,Permit Technician III,Permit Technician III - Building Inspection Department of,01/01/2021,12/31/2021,6053/027,San Francisco,1000000,"Over $1,000,000",10/27/1999,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
87fb975804524e93b87c0ecdc8f10a8a,SFO-156288,202355079,"Cheung, Wai-Fong",02/24/2022 06:30:03 PM,Building Inspection Department of,Permit Technician III,Permit Technician III - Building Inspection Department of,01/01/2021,12/31/2021,6053/027,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
15fdafa342da49b49d28fdc259f9bc41,SFO-160126,202342262,"Tang, Jinyi",02/24/2022 11:29:56 AM,Public Health Department of,Senior Environmental Health Inspector,Senior Environmental Health Inspector - Public Health Department of,01/01/2021,12/31/2021,654 19th Ave.,San Francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
edad6bd030f345adbfb4b565d16644b4,SFO-157850,202330668,"Su, Xiang Yun",02/23/2022 08:34:39 PM,Mayor Office of the,Mayor's Office of Housing and Community Development--Mayoral Staff,Mayor's Office of Housing and Community Development--Mayoral Staff - Mayor Office ,01/01/2021,12/31/2021,446 Bayview Circle,san francisco,100000,"$100,001 - $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
f1ab8f8558a74ed2ade2e142facd2ab1,SFO-157850,202330668,"Su, Xiang Yun",02/23/2022 08:34:39 PM,Mayor Office of the,Mayor's Office of Housing and Community Development--Mayoral Staff,Mayor's Office of Housing and Community Development--Mayoral Staff - Mayor Office ,01/01/2021,12/31/2021,4928-30 Anza St.,san francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
85fd0128f05944d1962eaf138d1f46fc,SFO-157850,202330668,"Su, Xiang Yun",02/23/2022 08:34:39 PM,Mayor Office of the,Mayor's Office of Housing and Community Development--Mayoral Staff,Mayor's Office of Housing and Community Development--Mayoral Staff - Mayor Office ,01/01/2021,12/31/2021,53 Digby St.,san francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
7c17aaea809e474180c2992d53fded60,SFO-157850,202330668,"Su, Xiang Yun",02/23/2022 08:34:39 PM,Mayor Office of the,Mayor's Office of Housing and Community Development--Mayoral Staff,Mayor's Office of Housing and Community Development--Mayoral Staff - Mayor Office ,01/01/2021,12/31/2021,149 panama st.,san francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
1918e98c52634afd88bcde697c693681,SFO-157850,202330668,"Su, Xiang Yun",02/23/2022 08:34:39 PM,Mayor Office of the,Mayor's Office of Housing and Community Development--Mayoral Staff,Mayor's Office of Housing and Community Development--Mayoral Staff - Mayor Office ,01/01/2021,12/31/2021,1417-19 48th Ave.,san francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
3e7c2566dc694792987e32befeabe4ef,SFO-157850,202330668,"Su, Xiang Yun",02/23/2022 08:34:39 PM,Mayor Office of the,Mayor's Office of Housing and Community Development--Mayoral Staff,Mayor's Office of Housing and Community Development--Mayoral Staff - Mayor Office ,01/01/2021,12/31/2021,144 Dorado Ter.,san francisco,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
b37f13c7de644a19a1764bdd53075cbd,SFO-157247,202329965,"Malchow, Carl E",02/23/2022 05:50:48 PM,Building Inspection Department of,Building Inspector,Senior Building Inspector - Building Inspection Department of,01/01/2021,12/31/2021,160 Miraloma Dr,San Francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
afc16543addd43bda4e4e6e8aa31c9dd,SFO-159803,202326603,"He, Jian Feng",02/23/2022 04:09:09 PM,Public Health Department of,Accountant III / Senior Accountant,Accountant III  - Public Health Department of,01/01/2021,12/31/2021,202 E Market Street ,Daly City ,1000000,"Over $1,000,000",,09/10/2021,,Unset,,Ownership/Deed of Trust,,,United Wholesale Mortgage,[REDACTED],Cleveland,OH,44181,,100000,"Over $100,000",2.75,30,
f565dfaae4e348ccb843cf4ed8471f7c,SFO-159803,202326603,"He, Jian Feng",02/23/2022 04:09:09 PM,Public Health Department of,Accountant III / Senior Accountant,Accountant III  - Public Health Department of,01/01/2021,12/31/2021,2880 Chabot Drive,San Bruno,1000000,"Over $1,000,000",06/10/2021,,,Unset,,Ownership/Deed of Trust,,,Rocket Mortgage LLC,[REDACTED],Detroit,MI,48226,,100000,"Over $100,000",3.375,30,
05708c71629d40c89f0ce8ffca6d9454,SFO-157110,202323140,"Leong, Jen Yoon",02/23/2022 03:06:43 PM,Public Utilities Commission,Infrastructure Bureau--Engineer/Architect Principal,Infrastructure Bureau--Engineer/Architect Principal - Public Utilities Commission,01/01/2021,12/31/2021,1609 Yellow Tulip Place,"Henderson, NV89012",100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
1340147634844eefb2fd306313aa5ca2,SFO-156172,202315026,"Byrne, Trevor John",02/23/2022 11:08:24 AM,Building Inspection Department of,Building Inspector,Building Inspector - Building Inspection Department of,01/01/2021,12/31/2021,1316 10TH AVE,SAN FRANCISCO,1000000,"Over $1,000,000",,,10000,"$10,001 - $100,000",,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
54f5002813384f45b3d4c49d58b8db01,SFO-159510,202311254,"Wong, Danyan",02/23/2022 09:09:06 AM,Treasurer/Tax Collector Office of the,"Management Assistant, Senior","Management Assistant, Senior - Treasurer/Tax Collector Office of the",01/01/2021,12/31/2021,62 Rudden Ave,San Francisco,100000,"$100,001 - $1,000,000",,,10000,"$10,001 - $100,000",[REDACTED],Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
da35ced2f1154c35b15ca94b30ff04ce,SFO-157487,202286012,"Oshima, Diane",02/21/2022 10:36:41 PM,Port of San Francisco,"Deputy Director, Port","Prop F City retiree, Port - Port of San Francisco",01/01/2021,12/31/2021,"201 Harrison St., #825","San Francisco, CA  94105",100000,"$100,001 - $1,000,000",,,250,$0 - $499,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
3b2aa1bde99e43518ccacf3f553b7fdb,SFO-157487,202286012,"Oshima, Diane",02/21/2022 10:36:41 PM,Port of San Francisco,"Deputy Director, Port","Prop F City retiree, Port - Port of San Francisco",01/01/2021,12/31/2021,"201 Harrison St., #825","San Francisco, CA  94105",100000,"$100,001 - $1,000,000",,,250,$0 - $499,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
fc7b9de88836492089bbe2659f780249,SFO-1270,202285559,"Nakajo, Steve",02/21/2022 05:45:20 PM,Fire Commission,Commissioner,Commissioner - Fire Commission,01/01/2021,12/31/2021,2767 Bush St,san francisco,1000000,"Over $1,000,000",,,,Unset,,Ownership/Deed of Trust,,,,,,,,,0,Unset,,,
